OtherArea,Group,Variable,Year,PortugueseCommonName,Taxon,CatchAmount (tonnes),Sector
Rio de Janeiro,Moluscos,Polvo_ind,1984,Polvo,Octopodoidea,4,"Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1985,Polvo,Octopodoidea,5,"Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1986,Polvo,Octopodoidea,"10,09","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1987,Polvo,Octopodoidea,"6,08","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1988,Polvo,Octopodoidea,"2,05","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1989,Polvo,Octopodoidea,"3,09","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1990,Polvo,Octopodoidea,"10,17004395","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1991,Polvo,Octopodoidea,"14,03817749","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1992,Polvo,Octopodoidea,"14,04067993","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1993,Polvo,Octopodoidea,"20,71450806","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1994,Polvo,Octopodoidea,"34,05084229","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1995,Polvo,Octopodoidea,"68,80744171","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1996,Polvo,Octopodoidea,135,"Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1997,Polvo,Octopodoidea,265,"Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1998,Polvo,Octopodoidea,"258,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,1999,Polvo,Octopodoidea,"359,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2000,Polvo,Octopodoidea,"366,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2001,Polvo,Octopodoidea,"355,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2002,Polvo,Octopodoidea,321,"Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2003,Polvo,Octopodoidea,"327,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2004,Polvo,Octopodoidea,376,"Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2005,Polvo,Octopodoidea,"381,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2006,Polvo,Octopodoidea,"476,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2007,Polvo,Octopodoidea,"555,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2008,Polvo,Octopodoidea,"4,284","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2009,Polvo,Octopodoidea,"10,863","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2010,Polvo,Octopodoidea,"128,989","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2011,Polvo,Octopodoidea,"581,805","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2012,Polvo,Octopodoidea,"363,783","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2013,Polvo,Octopodoidea,"341,525","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2014,Polvo,Octopodoidea,"261,919","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2015,Polvo,Octopodoidea,"22,265","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2016,Polvo,Octopodoidea,"0,944","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2017,Polvo,Octopodoidea,"51,7363","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2018,Polvo,Octopodoidea,"89,2189","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2019,Polvo,Octopodoidea,"39,0283","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2020,Polvo,Octopodoidea,"10,0093","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2021,Polvo,Octopodoidea,"43,0807","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_ind,2022,Polvo,Octopodoidea,"21,17248","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_cabecinha_art,2018,Polvo cabecinha,Eledone massyae,"0,01","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Polvo_cabecinha_ind,2015,Polvo cabecinha,Eledone massyae,"2,978","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_cabecinha_ind,2016,Polvo cabecinha,Eledone massyae,"3,024495602","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_cabecinha_ind,2017,Polvo cabecinha,Eledone massyae,"3,129","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_cabecinha_ind,2018,Polvo cabecinha,Eledone massyae,"2,973","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_cabecinha_ind,2019,Polvo cabecinha,Eledone massyae,"3,623","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_cabecinha_ind,2020,Polvo cabecinha,Eledone massyae,"1,8299","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_cabecinha_ind,2021,Polvo cabecinha,Eledone massyae,"0,755","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Polvo_cabecinha_ind,2022,Polvo cabecinha,Eledone massyae,"0,361","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1951,Ostra,Crassostrea spp,"0,02564038893","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1952,Ostra,Crassostrea spp,"0,2985742849","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1953,Ostra,Crassostrea spp,"0,5726253469","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1954,Ostra,Crassostrea spp,"0,7676392631","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1955,Ostra,Crassostrea spp,"0,8809519179","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1956,Ostra,Crassostrea spp,"1,298865948","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1957,Ostra,Crassostrea spp,"2,263646603","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1958,Ostra,Crassostrea spp,"1,802174553","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1959,Ostra,Crassostrea spp,"1,070566077","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1960,Ostra,Crassostrea spp,"2,241878446","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1961,Ostra,Crassostrea spp,"2,097903997","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1962,Ostra,Crassostrea spp,"3,93","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1963,Ostra,Crassostrea spp,"5,22","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1964,Ostra,Crassostrea spp,17,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1965,Ostra,Crassostrea spp,"50,48457503","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1966,Ostra,Crassostrea spp,13,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1968,Ostra,Crassostrea spp,"36,06331622","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1969,Ostra,Crassostrea spp,"8,158233948","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1970,Ostra,Crassostrea spp,"17,86725235","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1971,Ostra,Crassostrea spp,"8,559301324","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1972,Ostra,Crassostrea spp,"15,78207548","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1973,Ostra,Crassostrea spp,"35,61833905","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1974,Ostra,Crassostrea spp,"49,26890659","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1975,Ostra,Crassostrea spp,"17,28714299","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1976,Ostra,Crassostrea spp,"7,783156157","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1977,Ostra,Crassostrea spp,"22,81528038","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1978,Ostra,Crassostrea spp,"19,93276596","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1979,Ostra,Crassostrea spp,"20,18191528","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1980,Ostra,Crassostrea spp,"20,43105507","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1981,Ostra,Crassostrea spp,"20,68019104","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1982,Ostra,Crassostrea spp,"20,92933846","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1983,Ostra,Crassostrea spp,"21,13239288","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1984,Ostra,Crassostrea spp,19,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1985,Ostra,Crassostrea spp,76,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1986,Ostra,Crassostrea spp,"111,99","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1987,Ostra,Crassostrea spp,145,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1988,Ostra,Crassostrea spp,"92,13","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1989,Ostra,Crassostrea spp,"70,12","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1990,Ostra,Crassostrea spp,"48,52169037","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1991,Ostra,Crassostrea spp,"36,47636795","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1992,Ostra,Crassostrea spp,"26,09601593","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1993,Ostra,Crassostrea spp,"18,93679619","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1994,Ostra,Crassostrea spp,"15,04319","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1995,Ostra,Crassostrea spp,"12,27600288","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1996,Ostra,Crassostrea spp,"9,772871017","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1997,Ostra,Crassostrea spp,"8,438587189","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1998,Ostra,Crassostrea spp,"7,242660522","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,1999,Ostra,Crassostrea spp,"6,343460083","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2000,Ostra,Crassostrea spp,"5,921735764","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2001,Ostra,Crassostrea spp,"5,54451561","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2002,Ostra,Crassostrea spp,"5,204126358","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2003,Ostra,Crassostrea spp,"4,873226166","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2004,Ostra,Crassostrea spp,"4,522602081","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2005,Ostra,Crassostrea spp,"4,170806885","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2006,Ostra,Crassostrea spp,"3,869308472","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2007,Ostra,Crassostrea spp,"3,591999054","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2008,Ostra,Crassostrea spp,"3,224466324","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2009,Ostra,Crassostrea spp,"2,883058548","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2010,Ostra,Crassostrea spp,"2,552841187","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2011,Ostra,Crassostrea spp,"2,230588913","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2012,Ostra,Crassostrea spp,"1,927307129","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2013,Ostra,Crassostrea spp,"1,633556366","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2014,Ostra,Crassostrea spp,"1,353038788","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2015,Ostra,Crassostrea spp,"1,066108704","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2016,Ostra,Crassostrea spp,"0,7827758789","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2017,Ostra,Crassostrea spp,"0,25988","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2018,Ostra,Crassostrea spp,"0,1706","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2019,Ostra,Crassostrea spp,"0,101","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2020,Ostra,Crassostrea spp,"0,0708","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2021,Ostra,Crassostrea spp,"0,0133","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Ostra_art,2022,Ostra,Crassostrea spp,"0,0408","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1950,Mexilhão,Perna perna,"3,503705835","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1951,Mexilhão,Perna perna,"4,953129728","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1952,Mexilhão,Perna perna,"6,56465979","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1953,Mexilhão,Perna perna,"7,595542855","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1954,Mexilhão,Perna perna,"7,907873197","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1955,Mexilhão,Perna perna,"7,820934373","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1956,Mexilhão,Perna perna,"10,50316678","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1957,Mexilhão,Perna perna,"17,02622795","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1958,Mexilhão,Perna perna,"12,88950515","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1959,Mexilhão,Perna perna,"7,381353766","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1960,Mexilhão,Perna perna,"15,00470769","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1961,Mexilhão,Perna perna,"13,69115567","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1962,Mexilhão,Perna perna,"2,62","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1963,Mexilhão,Perna perna,"73,11","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1964,Mexilhão,Perna perna,600,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1965,Mexilhão,Perna perna,"297,4914551","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1966,Mexilhão,Perna perna,32,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1967,Mexilhão,Perna perna,59,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1968,Mexilhão,Perna perna,"98,93668378","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1969,Mexilhão,Perna perna,"41,92931205","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1970,Mexilhão,Perna perna,"88,66376486","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1971,Mexilhão,Perna perna,"40,26729867","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1972,Mexilhão,Perna perna,"66,69397721","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1973,Mexilhão,Perna perna,"129,5224699","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1974,Mexilhão,Perna perna,"149,7969303","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1975,Mexilhão,Perna perna,"43,1384767","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1976,Mexilhão,Perna perna,"15,19762716","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1977,Mexilhão,Perna perna,"32,3462286","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1978,Mexilhão,Perna perna,"21,03150177","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1979,Mexilhão,Perna perna,"21,9648819","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1980,Mexilhão,Perna perna,"23,35706329","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1981,Mexilhão,Perna perna,5,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1982,Mexilhão,Perna perna,9,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1983,Mexilhão,Perna perna,53,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1984,Mexilhão,Perna perna,23,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1985,Mexilhão,Perna perna,21,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1986,Mexilhão,Perna perna,"35,31","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1987,Mexilhão,Perna perna,"44,62","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1988,Mexilhão,Perna perna,42,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1989,Mexilhão,Perna perna,"45,4","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1990,Mexilhão,Perna perna,"49,48029327","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1991,Mexilhão,Perna perna,"53,82528687","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1992,Mexilhão,Perna perna,"59,45482635","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1993,Mexilhão,Perna perna,"65,67700958","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1994,Mexilhão,Perna perna,"72,7064743","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1995,Mexilhão,Perna perna,"81,29402161","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1996,Mexilhão,Perna perna,"94,36837769","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1997,Mexilhão,Perna perna,"119,7863007","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1998,Mexilhão,Perna perna,"167,0083466","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,1999,Mexilhão,Perna perna,"250,5","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2000,Mexilhão,Perna perna,"584,5","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2001,Mexilhão,Perna perna,287,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2002,Mexilhão,Perna perna,"241,5","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2003,Mexilhão,Perna perna,"237,5","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2004,Mexilhão,Perna perna,261,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2005,Mexilhão,Perna perna,"269,5","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2006,Mexilhão,Perna perna,318,"Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2007,Mexilhão,Perna perna,"166,5","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2008,Mexilhão,Perna perna,"251,3333333","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2009,Mexilhão,Perna perna,"245,2777778","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2010,Mexilhão,Perna perna,"221,037037","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2011,Mexilhão,Perna perna,"147,403358","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2012,Mexilhão,Perna perna,"73,76967901","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2013,Mexilhão,Perna perna,"0,136","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2014,Mexilhão,Perna perna,"0,3","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2015,Mexilhão,Perna perna,"18,75640106","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2016,Mexilhão,Perna perna,"24,05278778","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2017,Mexilhão,Perna perna,"23,31075","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2018,Mexilhão,Perna perna,"62,6501","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2019,Mexilhão,Perna perna,"45,1513","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2020,Mexilhão,Perna perna,"28,3635","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2021,Mexilhão,Perna perna,"31,5305","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_art,2022,Mexilhão,Perna perna,"41,9835","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1987,Mexilhão,Perna perna,"1,01","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1988,Mexilhão,Perna perna,1,"Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1989,Mexilhão,Perna perna,1,"Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1990,Mexilhão,Perna perna,"1,076334119","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1991,Mexilhão,Perna perna,"1,120237112","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1992,Mexilhão,Perna perna,"1,172533154","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1993,Mexilhão,Perna perna,"1,23927772","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1994,Mexilhão,Perna perna,"1,318113565","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1995,Mexilhão,Perna perna,"1,396136761","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1996,Mexilhão,Perna perna,"1,475000501","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1997,Mexilhão,Perna perna,"1,546645522","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1998,Mexilhão,Perna perna,"1,620837927","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,1999,Mexilhão,Perna perna,"1,677453041","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,2000,Mexilhão,Perna perna,"1,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,2001,Mexilhão,Perna perna,"0,6742929816","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,2002,Mexilhão,Perna perna,"0,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,2003,Mexilhão,Perna perna,"0,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,2004,Mexilhão,Perna perna,"0,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_ind,2005,Mexilhão,Perna perna,"0,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Mexilhao_mangue_art,2017,Mexilhão de mangue,Mytella spp,"0,017","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_mangue_art,2018,Mexilhão de mangue,Mytella spp,"0,007","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_mangue_art,2019,Mexilhão de mangue,Mytella spp,"0,954","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_mangue_art,2020,Mexilhão de mangue,Mytella spp,"0,8421","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_mangue_art,2021,Mexilhão de mangue,Mytella spp,"0,47","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Mexilhao_mangue_art,2022,Mexilhão de mangue,Mytella spp,"0,0345","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Caramujo_art,2017,Caramujo,Zidona dufresnii,"0,01","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Caramujo_art,2018,Caramujo,Zidona dufresnii,"0,055","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Caramujo_art,2019,Caramujo,Zidona dufresnii,"0,017","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Caramujo_art,2020,Caramujo,Zidona dufresnii,"0,004209908191","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Caramujo_art,2021,Caramujo,Zidona dufresnii,"0,01351602562","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Caramujo_art,2022,Caramujo,Zidona dufresnii,"0,006637532264","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Caramujo_ind,2017,Caramujo,Zidona dufresnii,"0,195","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Caramujo_ind,2018,Caramujo,Zidona dufresnii,"0,6545","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Caramujo_ind,2019,Caramujo,Zidona dufresnii,"0,5975","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Caramujo_ind,2020,Caramujo,Zidona dufresnii,"0,0936","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Caramujo_ind,2021,Caramujo,Zidona dufresnii,"0,334","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Caramujo_ind,2022,Caramujo,Zidona dufresnii,"0,1846","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Vieira_ind,1996,Vieira,Euvola ziczac,"0,5","Industrial (LS, C)"
Rio de Janeiro,Moluscos,Berbigao_art,2017,Berbigão,Anomalocardia flexuosa,"17,9714","Artisanal (SS, C)"
Rio de Janeiro,Moluscos,Berbigao_art,2018,Berbigão,Anomalocardia flexuosa,"39,78","Artisanal (SS, C)"
